PERSON_ID,ES_JEFE,JEFE_OCUPACION,VIVIENDA_TENENCIA,VIVIENDA_TIPO,NRO_PROPIEDADES,INGRESOS,EGRESOS,NRO_VEHICULOS,AVALUO_VEHICULOS,NUMINTEGRANTES,NUMESTUDIANTRES,CLASE
705457018,FALSE,PROFESIONALES,PROPIA SIN HIPOTECA,CASA,0,(82.5-169.5],(799.5-inf),1,10000,4,0,clase4
705457398,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(-inf-0.5],(-inf-301],0,0,[0-2],0,clase1
705462588,FALSE,OCCUPACIONES ELEMENTALES,CEDIDA,DEPARTAMENTO,0,(82.5-169.5],(799.5-inf),1,15000,4,1,clase4
705520674,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,MEDIA AGUA,0,(-inf-0.5],(-inf-301],0,0,[0-2],0,clase1
705525350,FALSE,SERVICIO,PROPIA SIN HIPOTECA,CASA,0,(82.5-169.5],(799.5-inf),0,0,4,0,clase2
705529071,FALSE,EMPLEADO,ARRENDADA,MEDIA AGUA,0,(82.5-169.5],(451-799.5],0,0,[6-15],[3-9],clase2
705532919,FALSE,OCCUPACIONES ELEMENTALES,CEDIDA,VILLA,0,(82.5-169.5],(451-799.5],0,0,3,0,clase2
705538148,FALSE,SERVICIO,PROPIA SIN HIPOTECA,VILLA,[2-8],(0.5-82.5],(451-799.5],0,0,4,0,clase2
705548428,FALSE,EMPLEADO,PROPIA SIN HIPOTECA,CASA,0,(169.5-309.5],(451-799.5],0,0,4,2,clase2
705556371,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(0.5-82.5],(451-799.5],0,0,3,1,clase2
705556454,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(0.5-82.5],(-inf-301],0,0,[0-2],0,clase2
705571727,FALSE,EMPLEADO,PROPIA SIN HIPOTECA,CASA,[2-8],(309.5-inf),(799.5-inf),0,0,4,0,clase4
705573624,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,DEPARTAMENTO,0,(169.5-309.5],(451-799.5],0,0,4,0,clase1
705585586,FALSE,OCCUPACIONES ELEMENTALES,ARRENDADA,CUARTO,0,(169.5-309.5],(-inf-301],0,0,[0-2],0,clase1
705585990,FALSE,OCCUPACIONES ELEMENTALES,ARRENDADA,CUARTO,[2-8],(169.5-309.5],(301-451],0,0,4,0,clase2
705608461,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,MEDIA AGUA,0,(-inf-0.5],(-inf-301],0,0,[0-2],0,clase1
705610475,FALSE,SERVICIO,CEDIDA,CASA,0,(82.5-169.5],(451-799.5],1,1000,4,1,clase3
705613677,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,MEDIA AGUA,[2-8],(169.5-309.5],(301-451],0,0,4,1,clase2
705627388,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CUARTO,0,(0.5-82.5],(-inf-301],0,0,[0-2],0,clase1
705634848,FALSE,SERVICIO,ARRENDADA,CASA,0,(169.5-309.5],(301-451],0,0,4,1,clase2
705635290,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,MEDIA AGUA,0,(-inf-0.5],(-inf-301],0,0,[0-2],0,clase1
705636793,FALSE,SERVICIO,ARRENDADA,VILLA,0,(82.5-169.5],(301-451],0,0,3,0,clase2
705638849,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,MEDIA AGUA,0,(-inf-0.5],(-inf-301],0,0,[0-2],0,clase1
705638955,FALSE,TECNICOS,CEDIDA,VILLA,0,(0.5-82.5],(451-799.5],0,0,3,1,clase2
705639250,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(82.5-169.5],(-inf-301],0,0,[0-2],1,clase1
705639425,FALSE,SERVICIO,PROPIA SIN HIPOTECA,VILLA,0,(-inf-0.5],(301-451],0,0,5,0,clase2
705639904,FALSE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(82.5-169.5],(301-451],0,0,3,0,clase2
705640209,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,CASA,0,(82.5-169.5],(-inf-301],0,0,[0-2],0,clase1
705640407,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,CUARTO,0,(82.5-169.5],(-inf-301],0,0,[0-2],1,clase1
705644219,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,DEPARTAMENTO,0,(82.5-169.5],(-inf-301],0,0,[0-2],0,clase1
705645075,FALSE,EMPLEADO,PROPIA SIN HIPOTECA,CASA,0,(82.5-169.5],(799.5-inf),0,0,[6-15],0,clase2
705646677,FALSE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,DEPARTAMENTO,0,(169.5-309.5],(799.5-inf),0,0,5,[3-9],clase2
705648954,FALSE,SERVICIO,ARRENDADA,DEPARTAMENTO,0,(0.5-82.5],(301-451],0,0,4,1,clase2
705649234,FALSE,SERVICIO,PROPIA SIN HIPOTECA,CASA,[2-8],(82.5-169.5],(301-451],0,0,[6-15],2,clase2
705651453,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,DEPARTAMENTO,0,(169.5-309.5],(451-799.5],0,0,5,0,clase1
705653269,FALSE,SERVICIO,PROPIA SIN HIPOTECA,CASA,[2-8],(309.5-inf),(451-799.5],0,0,5,2,clase3
705654663,FALSE,SERVICIO,ARRENDADA,CASA,0,(0.5-82.5],(451-799.5],0,0,5,[3-9],clase3
705674299,FALSE,SERVICIO,ARRENDADA,CUARTO,0,(82.5-169.5],(451-799.5],0,0,[6-15],[3-9],clase3
705679199,FALSE,PROFESIONALES,PROPIA SIN HIPOTECA,CASA,[2-8],(309.5-inf),(799.5-inf),1,16000,4,1,clase4
705679884,FALSE,OCCUPACIONES ELEMENTALES,PROPIA CON HIPOTECA,CASA,0,(309.5-inf),(799.5-inf),0,0,5,2,clase2
705707180,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,DEPARTAMENTO,[2-8],(309.5-inf),(799.5-inf),0,0,[0-2],0,clase1
705712438,FALSE,SERVICIO,PROPIA SIN HIPOTECA,CASA,0,(-inf-0.5],(-inf-301],0,0,4,1,clase2
705713196,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CUARTO,0,(0.5-82.5],(799.5-inf),0,0,[6-15],0,clase2
705713972,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,DEPARTAMENTO,0,(82.5-169.5],(-inf-301],0,0,[0-2],1,clase1
705716694,FALSE,OCCUPACIONES ELEMENTALES,ARRENDADA,CUARTO,0,(0.5-82.5],(-inf-301],0,0,4,[3-9],clase2
705717627,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,CUARTO,0,(0.5-82.5],(-inf-301],0,0,[0-2],0,clase1
705718146,FALSE,PROFESIONALES,ARRENDADA,CASA,0,(169.5-309.5],(799.5-inf),1,12000,4,0,clase4
705726149,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,MEDIA AGUA,0,(-inf-0.5],(-inf-301],0,0,[0-2],0,clase1
705729176,FALSE,OCCUPACIONES ELEMENTALES,ARRENDADA,CUARTO,0,(82.5-169.5],(301-451],0,0,[6-15],[3-9],clase2
705736841,FALSE,SERVICIO,ARRENDADA,CUARTO,[2-8],(82.5-169.5],(-inf-301],0,0,5,0,clase1
705740918,FALSE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CUARTO,0,(-inf-0.5],(451-799.5],0,0,4,0,clase2
705743169,FALSE,OCCUPACIONES ELEMENTALES,ARRENDADA,CASA,0,(82.5-169.5],(301-451],0,0,5,1,clase2
705743680,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,CUARTO,0,(82.5-169.5],(-inf-301],0,0,[0-2],0,clase1
705744472,FALSE,SERVICIO,PROPIA SIN HIPOTECA,CASA,[2-8],(309.5-inf),(799.5-inf),0,0,5,1,clase4
705745230,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CUARTO,0,(169.5-309.5],(301-451],0,0,[0-2],0,clase2
705746089,FALSE,OCCUPACIONES ELEMENTALES,ARRENDADA,DEPARTAMENTO,0,(82.5-169.5],(-inf-301],0,0,3,0,clase1
705747160,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,VILLA,[2-8],(0.5-82.5],(451-799.5],1,8000,5,2,clase3
705749778,FALSE,SERVICIO,PROPIA SIN HIPOTECA,CASA,0,(0.5-82.5],(301-451],0,0,[6-15],2,clase2
705751386,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(309.5-inf),(301-451],0,0,[0-2],0,clase2
705755536,FALSE,OCCUPACIONES ELEMENTALES,ARRENDADA,DEPARTAMENTO,0,(169.5-309.5],(-inf-301],0,0,3,1,clase1
705763365,FALSE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,[2-8],(82.5-169.5],(301-451],0,0,3,0,clase2
705764819,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,DEPARTAMENTO,0,(82.5-169.5],(-inf-301],0,0,4,0,clase1
705766061,FALSE,OCCUPACIONES ELEMENTALES,ARRENDADA,CUARTO,0,(0.5-82.5],(-inf-301],0,0,[0-2],0,clase1
705766327,FALSE,PROFESIONALES,PROPIA CON HIPOTECA,DEPARTAMENTO,[2-8],(309.5-inf),(799.5-inf),1,1000,4,1,clase4
705767499,FALSE,SERVICIO,ARRENDADA,DEPARTAMENTO,0,(82.5-169.5],(301-451],0,0,[6-15],0,clase2
705769495,FALSE,SERVICIO,PROPIA SIN HIPOTECA,VILLA,[2-8],(0.5-82.5],(301-451],0,0,5,2,clase2
705770899,FALSE,EMPLEADO,ARRENDADA,CASA,0,(169.5-309.5],(301-451],0,0,3,0,clase2
705780500,FALSE,EMPLEADO,PROPIA SIN HIPOTECA,CUARTO,0,(169.5-309.5],(799.5-inf),0,0,5,2,clase2
705780526,FALSE,SERVICIO,ARRENDADA,DEPARTAMENTO,[2-8],(169.5-309.5],(301-451],0,0,3,0,clase2
705787083,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CUARTO,0,(309.5-inf),(451-799.5],0,0,[0-2],0,clase1
705791127,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,MEDIA AGUA,0,(-inf-0.5],(-inf-301],0,0,[0-2],0,clase1
705799948,FALSE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,VILLA,0,(-inf-0.5],(-inf-301],0,0,4,2,clase2
705811255,TRUE,OCCUPACIONES ELEMENTALES,PROPIA CON HIPOTECA,VILLA,0,(309.5-inf),(799.5-inf),0,0,[0-2],0,clase1
705813384,FALSE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(82.5-169.5],(451-799.5],0,0,[6-15],0,clase2
705814499,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,VILLA,[2-8],(-inf-0.5],(799.5-inf),1,10000,[6-15],2,clase4
705815843,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,MEDIA AGUA,0,(-inf-0.5],(-inf-301],0,0,[0-2],0,clase1
705821296,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,CUARTO,0,(169.5-309.5],(301-451],0,0,[0-2],2,clase1
705823821,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,MEDIA AGUA,0,(-inf-0.5],(-inf-301],0,0,[0-2],0,clase1
705824027,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,DEPARTAMENTO,0,(169.5-309.5],(301-451],0,0,[0-2],0,clase1
705824035,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,DEPARTAMENTO,0,(169.5-309.5],(451-799.5],0,0,[0-2],0,clase1
705835932,FALSE,SERVICIO,PROPIA SIN HIPOTECA,VILLA,0,(0.5-82.5],(301-451],0,0,3,1,clase2
705837011,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,CUARTO,0,(169.5-309.5],(-inf-301],0,0,5,1,clase1
705839850,FALSE,EMPLEADO,ARRENDADA,DEPARTAMENTO,0,(169.5-309.5],(451-799.5],0,0,5,2,clase1
705841161,FALSE,SERVICIO,PROPIA SIN HIPOTECA,CASA,[2-8],(82.5-169.5],(-inf-301],0,0,4,0,clase2
705841641,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,DEPARTAMENTO,0,(0.5-82.5],(-inf-301],0,0,[0-2],0,clase1
705846178,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,CUARTO,0,(309.5-inf),(799.5-inf),1,8000,3,0,clase1
705852978,FALSE,SERVICIO,PROPIA CON HIPOTECA,CASA,0,(169.5-309.5],(301-451],0,0,5,1,clase2
705856136,FALSE,PROFESIONALES,PROPIA SIN HIPOTECA,CASA,[2-8],(309.5-inf),(799.5-inf),1,28000,5,[3-9],clase4
705857001,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,DEPARTAMENTO,0,(82.5-169.5],(-inf-301],0,0,[0-2],0,clase1
705857852,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,MEDIA AGUA,0,(0.5-82.5],(-inf-301],0,0,3,2,clase2
705860435,FALSE,SERVICIO,ARRENDADA,DEPARTAMENTO,0,(169.5-309.5],(451-799.5],0,0,[0-2],0,clase1
705863504,FALSE,SERVICIO,PROPIA SIN HIPOTECA,VILLA,0,(-inf-0.5],(451-799.5],0,0,3,0,clase3
705866549,FALSE,PROFESIONALES,PROPIA SIN HIPOTECA,CASA,[2-8],(169.5-309.5],(799.5-inf),1,18000,5,[3-9],clase4
705875680,FALSE,SERVICIO,ARRENDADA,DEPARTAMENTO,0,(169.5-309.5],(-inf-301],0,0,5,2,clase1
705876357,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,[2-8],(82.5-169.5],(301-451],0,0,[0-2],0,clase2
705888105,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,MEDIA AGUA,0,(169.5-309.5],(-inf-301],0,0,3,0,clase1
705894830,FALSE,SERVICIO,PROPIA SIN HIPOTECA,VILLA,[2-8],(82.5-169.5],(301-451],0,0,[0-2],0,clase2
705900603,FALSE,OCCUPACIONES ELEMENTALES,ARRENDADA,DEPARTAMENTO,0,(169.5-309.5],(451-799.5],0,0,3,2,clase1
705903599,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,DEPARTAMENTO,0,(82.5-169.5],(-inf-301],0,0,[0-2],0,clase1
705912681,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,MEDIA AGUA,0,(-inf-0.5],(-inf-301],0,0,[0-2],0,clase1
705912756,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,DEPARTAMENTO,0,(169.5-309.5],(301-451],0,0,[0-2],0,clase1
705914307,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,CUARTO,0,(0.5-82.5],(-inf-301],0,0,[0-2],0,clase1
705914752,FALSE,SERVICIO,PROPIA CON HIPOTECA,CASA,0,(309.5-inf),(451-799.5],1,1200,[6-15],2,clase3
705916443,FALSE,SERVICIO,CEDIDA,CASA,0,(0.5-82.5],(301-451],0,0,4,1,clase2
705916518,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,DEPARTAMENTO,0,(82.5-169.5],(301-451],0,0,4,[3-9],clase1
705917631,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CUARTO,0,(-inf-0.5],(-inf-301],0,0,4,0,clase1
705918373,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,DEPARTAMENTO,0,(169.5-309.5],(301-451],0,0,4,1,clase1
705925824,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,CUARTO,0,(169.5-309.5],(-inf-301],0,0,[0-2],0,clase1
705935989,FALSE,SERVICIO,PROPIA SIN HIPOTECA,CASA,0,(309.5-inf),(799.5-inf),1,24000,4,1,clase4
705936532,FALSE,EMPLEADO,PROPIA SIN HIPOTECA,CASA,[2-8],(82.5-169.5],(451-799.5],0,0,5,0,clase3
705947240,FALSE,PROFESIONALES,PROPIA CON HIPOTECA,VILLA,[2-8],(309.5-inf),(451-799.5],0,0,4,1,clase4
705952141,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,CUARTO,0,(82.5-169.5],(-inf-301],0,0,3,2,clase1
705952521,FALSE,PROFESIONALES,PROPIA SIN HIPOTECA,DEPARTAMENTO,[2-8],(309.5-inf),(799.5-inf),1,10000,5,0,clase4
705952539,FALSE,PROFESIONALES,PROPIA SIN HIPOTECA,DEPARTAMENTO,[2-8],(309.5-inf),(799.5-inf),1,10000,5,0,clase4
705958007,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,CUARTO,0,(82.5-169.5],(-inf-301],0,0,[0-2],0,clase1
705963684,FALSE,EMPLEADO,PROPIA SIN HIPOTECA,CASA,0,(0.5-82.5],(301-451],0,0,3,1,clase2
705966562,FALSE,SERVICIO,PROPIA SIN HIPOTECA,VILLA,0,(0.5-82.5],(301-451],0,0,[6-15],2,clase2
705976330,FALSE,PROFESIONALES,PROPIA CON HIPOTECA,CASA,[2-8],(309.5-inf),(799.5-inf),1,11000,5,2,clase4
705978344,FALSE,OCCUPACIONES ELEMENTALES,PROPIA CON HIPOTECA,CASA,0,(309.5-inf),(799.5-inf),0,0,[6-15],[3-9],clase2
705982825,FALSE,PROFESIONALES,PROPIA SIN HIPOTECA,CASA,0,(309.5-inf),(799.5-inf),1,14000,5,0,clase4
705986909,FALSE,SERVICIO,ARRENDADA,CUARTO,0,(169.5-309.5],(301-451],0,0,3,0,clase2
705997492,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(-inf-0.5],(301-451],0,0,5,2,clase2
706023827,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,VILLA,[2-8],(309.5-inf),(451-799.5],0,0,5,0,clase2
706025616,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,CUARTO,0,(0.5-82.5],(-inf-301],0,0,[0-2],0,clase1
706025921,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,DEPARTAMENTO,0,(82.5-169.5],(451-799.5],0,0,[0-2],0,clase1
706028362,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,DEPARTAMENTO,0,(82.5-169.5],(-inf-301],0,0,[0-2],0,clase1
706034329,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,MEDIA AGUA,0,(-inf-0.5],(-inf-301],0,0,[0-2],0,clase1
706049681,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,CUARTO,0,(82.5-169.5],(-inf-301],0,0,[0-2],0,clase1
706052354,FALSE,SERVICIO,ARRENDADA,CUARTO,0,(82.5-169.5],(301-451],0,0,4,1,clase2
706082419,FALSE,SERVICIO,ARRENDADA,CUARTO,0,(82.5-169.5],(799.5-inf),0,0,5,2,clase3
706083110,FALSE,SERVICIO,PROPIA SIN HIPOTECA,VILLA,0,(0.5-82.5],(799.5-inf),1,1616,[6-15],[3-9],clase3
706088325,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,DEPARTAMENTO,0,(82.5-169.5],(-inf-301],0,0,[0-2],0,clase1
706100732,FALSE,SERVICIO,ARRENDADA,DEPARTAMENTO,0,(309.5-inf),(451-799.5],0,0,[6-15],[3-9],clase1
706106077,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,CUARTO,0,(82.5-169.5],(-inf-301],0,0,[0-2],0,clase1
706107562,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(82.5-169.5],(-inf-301],0,0,4,0,clase2
706109832,FALSE,EMPLEADO,CEDIDA,VILLA,[2-8],(-inf-0.5],(301-451],1,15000,5,1,clase4
706109998,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,CUARTO,0,(169.5-309.5],(-inf-301],0,0,[0-2],0,clase1
706114725,FALSE,TECNICOS,PROPIA SIN HIPOTECA,VILLA,0,(0.5-82.5],(-inf-301],0,0,[6-15],1,clase2
706116852,FALSE,SERVICIO,PROPIA SIN HIPOTECA,VILLA,0,(0.5-82.5],(301-451],1,5500,4,1,clase3
706124252,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,CUARTO,0,(82.5-169.5],(-inf-301],0,0,[0-2],0,clase1
706124393,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(82.5-169.5],(-inf-301],0,0,[0-2],0,clase1
706125697,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,DEPARTAMENTO,0,(169.5-309.5],(301-451],0,0,[0-2],2,clase1
706147519,FALSE,PROFESIONALES,CEDIDA,CUARTO,0,(0.5-82.5],(301-451],0,0,3,[3-9],clase2
706148699,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,VILLA,0,(0.5-82.5],(799.5-inf),1,1616,[6-15],1,clase3
706151313,FALSE,SERVICIO,PROPIA SIN HIPOTECA,CASA,[2-8],(0.5-82.5],(799.5-inf),1,12000,[6-15],[3-9],clase4
706151727,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,CUARTO,0,(82.5-169.5],(301-451],0,0,[0-2],0,clase1
706152105,FALSE,TECNICOS,ARRENDADA,DEPARTAMENTO,0,(309.5-inf),(451-799.5],1,1500,4,1,clase3
706152113,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,DEPARTAMENTO,0,(0.5-82.5],(-inf-301],1,400,[0-2],0,clase1
706152998,FALSE,TECNICOS,ARRENDADA,CUARTO,0,(169.5-309.5],(301-451],1,2000,[6-15],2,clase3
706153020,FALSE,TECNICOS,ARRENDADA,CUARTO,0,(169.5-309.5],(301-451],1,2000,[6-15],2,clase3
706155413,FALSE,PROFESIONALES,PROPIA CON HIPOTECA,CASA,[2-8],(309.5-inf),(799.5-inf),1,600,4,1,clase4
706156254,FALSE,EMPLEADO,PROPIA SIN HIPOTECA,CASA,[2-8],(82.5-169.5],(799.5-inf),1,2000,[6-15],1,clase4
706157039,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(169.5-309.5],(799.5-inf),1,4000,[6-15],1,clase3
706157153,FALSE,EMPLEADO,PROPIA SIN HIPOTECA,DEPARTAMENTO,0,(82.5-169.5],(799.5-inf),0,0,5,2,clase2
706157443,FALSE,SERVICIO,PROPIA SIN HIPOTECA,CASA,0,(169.5-309.5],(799.5-inf),1,2000,4,2,clase3
706157609,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,DEPARTAMENTO,0,(169.5-309.5],(301-451],0,0,5,[3-9],clase2
706158987,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,MEDIA AGUA,0,(0.5-82.5],(301-451],0,0,[6-15],[3-9],clase2
706159522,FALSE,SERVICIO,PROPIA SIN HIPOTECA,CASA,0,(82.5-169.5],(451-799.5],1,6000,3,1,clase3
706160462,FALSE,SERVICIO,ARRENDADA,DEPARTAMENTO,0,(169.5-309.5],(301-451],0,0,[6-15],2,clase2
706162039,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,DEPARTAMENTO,0,(169.5-309.5],(301-451],0,0,5,2,clase1
706164647,FALSE,PROFESIONALES,ARRENDADA,DEPARTAMENTO,0,(309.5-inf),(799.5-inf),0,0,5,2,clase1
706164654,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,VILLA,0,(82.5-169.5],(799.5-inf),0,0,3,1,clase2
706164894,FALSE,OCCUPACIONES ELEMENTALES,ARRENDADA,DEPARTAMENTO,0,(82.5-169.5],(301-451],0,0,4,0,clase2
706165594,FALSE,EMPLEADO,ARRENDADA,CASA,0,(82.5-169.5],(301-451],0,0,4,1,clase2
706172582,FALSE,TECNICOS,PROPIA SIN HIPOTECA,DEPARTAMENTO,0,(-inf-0.5],(451-799.5],0,0,3,0,clase2
706183894,FALSE,OCCUPACIONES ELEMENTALES,PROPIA CON HIPOTECA,DEPARTAMENTO,0,(309.5-inf),(799.5-inf),1,16000,5,0,clase4
706212602,FALSE,SERVICIO,ARRENDADA,CASA,0,(0.5-82.5],(301-451],0,0,4,1,clase2
706216066,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(309.5-inf),(451-799.5],0,0,3,1,clase2
706217577,FALSE,EMPLEADO,PROPIA SIN HIPOTECA,VILLA,0,(0.5-82.5],(301-451],0,0,5,0,clase2
706220423,FALSE,OCCUPACIONES ELEMENTALES,ARRENDADA,DEPARTAMENTO,[2-8],(82.5-169.5],(-inf-301],0,0,[0-2],0,clase1
706221405,FALSE,PROFESIONALES,PROPIA CON HIPOTECA,DEPARTAMENTO,0,(309.5-inf),(799.5-inf),0,0,[6-15],[3-9],clase4
706222460,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,CUARTO,0,(82.5-169.5],(-inf-301],0,0,[0-2],0,clase1
706223799,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,CUARTO,0,(82.5-169.5],(-inf-301],0,0,[0-2],0,clase1
706229390,FALSE,SERVICIO,PROPIA SIN HIPOTECA,CASA,0,(-inf-0.5],(301-451],0,0,5,1,clase2
706244670,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,DEPARTAMENTO,0,(309.5-inf),(799.5-inf),1,9000,4,0,clase4
706245735,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,CASA,0,(82.5-169.5],(451-799.5],0,0,4,2,clase2
706245859,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,CUARTO,0,(82.5-169.5],(-inf-301],0,0,3,1,clase1
706261211,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,CUARTO,0,(82.5-169.5],(-inf-301],0,0,[6-15],1,clase1
706261591,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,DEPARTAMENTO,0,(169.5-309.5],(-inf-301],0,0,3,1,clase1
706265667,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,CUARTO,0,(0.5-82.5],(-inf-301],0,0,[0-2],0,clase1
706267325,FALSE,EMPLEADO,PROPIA CON HIPOTECA,VILLA,0,(309.5-inf),(799.5-inf),0,0,5,1,clase2
706274545,FALSE,EMPLEADO,ARRENDADA,CUARTO,0,(82.5-169.5],(301-451],0,0,3,1,clase2
706278207,FALSE,SERVICIO,PROPIA SIN HIPOTECA,CASA,[2-8],(169.5-309.5],(799.5-inf),1,20000,5,1,clase4
706284023,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,CUARTO,0,(82.5-169.5],(-inf-301],0,0,[0-2],0,clase1
706285095,FALSE,PROFESIONALES,ARRENDADA,MEDIA AGUA,0,(-inf-0.5],(-inf-301],0,0,[0-2],0,clase1
706294030,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,CUARTO,0,(0.5-82.5],(-inf-301],0,0,[0-2],0,clase1
706297686,FALSE,PROFESIONALES,PROPIA SIN HIPOTECA,CASA,[2-8],(169.5-309.5],(799.5-inf),1,10000,4,0,clase4
706302874,FALSE,PROFESIONALES,PROPIA SIN HIPOTECA,CASA,[2-8],(309.5-inf),(799.5-inf),[2-4],15000,5,2,clase4
706330180,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,MEDIA AGUA,0,(-inf-0.5],(-inf-301],0,0,[0-2],0,clase1
706331808,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,MEDIA AGUA,0,(-inf-0.5],(-inf-301],0,0,[0-2],0,clase1
